AT5G02900,4.39215,3.42258,4.12783,3.87669,3.59471,4.07157,4.09037,3.29047,3.98519,3.93075,3.53515,3.6843
AT5G02290,138.456,87.2826,115.084,133.751,160.414,139.304,142.812,85.3452,114.78,132.764,161.932,132.678
AT5G02380,8269.37,7598.72,6371.27,8227.82,8671.12,8605.76,9040.98,8191.01,5993.01,7719.54,8378.47,8008.04
AT5G02260,179.194,102.652,71.018,192.587,92.9141,123.866,189.827,99.6189,75.2005,183.314,92.7647,133.715
AT5G02280,148.109,252.895,208.779,111.332,80.925,155.836,140.884,228.849,201.009,101.724,78.6767,158.994
AT5G02490,33.5384,28.5263,33.4358,83.1622,30.7814,41.8389,33.3689,29.5576,33.4409,81.3906,32.4744,40.961
AT5G02500,8617.62,6044.53,6070.58,8326.29,8001.43,8442.69,9472.44,6239.55,5591.03,8385.65,7903.89,7800.63
AT5G02530,317.179,171.943,238.296,305.359,391.87,317.398,289.649,163.152,257.596,332.064,418.74,320.423
AT5G02570,4.80691,6.21216,9.529,5.63148,4.80454,5.3974,4.89218,5.6128,9.47888,5.37236,4.5801,5.83373
AT5G02620,22.1125,51.7007,114.684,49.3966,42.5674,32.7889,21.3172,48.0636,105.206,50.3008,40.3768,35.5937
AT5G02630,16.0153,23.6526,29.4161,26.5188,27.5921,34.8126,15.7717,22.4421,27.201,26.8795,27.5201,36.9371
AT5G02650,5.00988,7.37761,8.21139,4.80497,4.55717,5.52952,5.49032,6.84278,8.04762,4.75052,4.27904,5.86852
AT5G02670,4.11152,5.697,5.26045,5.11747,4.33863,4.45083,4.02605,5.9724,5.23802,5.41567,4.33964,4.77469
AT5G02680,4.63123,4.75594,4.72431,4.45995,4.65627,4.76121,4.84798,4.72981,4.2787,4.5175,5.0254,4.48782
AT5G02690,8.29418,8.48732,6.4667,7.00943,7.4959,8.98674,8.90985,8.45483,6.75816,6.4138,7.29047,8.92592
AT5G02720,3.21159,6.17229,5.96837,5.74641,6.79063,7.75335,3.00526,6.65829,5.40907,5.95843,6.98768,7.54501
AT5G02590,66.2713,65.8556,31.592,56.3907,48.4274,67.0147,65.3811,62.5591,29.8235,54.1471,48.7185,67.1661
AT5G02600,14.7733,22.1908,12.2923,9.34153,13.8083,9.8683,15.6336,24.0428,11.3793,9.35241,13.425,10.2051
AT5G02610,1252.9,631.867,528.141,860.047,891.822,1132.16,1198.33,573.66,500.905,827.185,962.864,1027.58
AT5G02710,70.6633,28.173,29.3723,135.911,175.806,142.665,64.469,28.8498,29.474,147.808,166.464,141.509
AT5G02640,7.41097,7.21175,4.85078,6.66547,5.74083,7.31733,6.72777,6.86147,4.5024,6.44723,6.0684,6.60368
AT5G02550,125.645,117.17,103.822,77.7264,49.2938,98.5807,128.641,113.509,96.9141,71.384,54.027,91.2434
AT5G02560,49.4732,84.0099,103.582,57.3934,36.2,37.0806,51.6098,83.8523,103.513,59.8063,39.1024,35.6718
AT5G02580,20.5479,9.36106,8.60528,13.4021,9.62491,9.58636,19.5417,9.51539,7.75163,14.2455,9.16543,9.29236
AT5G02540,433.114,56.7534,76.2091,43.0548,64.9317,44.7116,411.712,51.2217,75.4028,44.0951,58.6869,44.4582
AT5G02520,5.38939,5.42648,5.83123,4.80437,4.52538,6.18356,5.79653,5.10948,5.77435,4.52093,4.89935,6.16183
AT5G02480,855.974,730.987,952.335,1310.93,960.825,866.413,893.444,735.299,993.529,1328.19,980.124,903.935
AT5G02730,4.1601,4.08242,4.98538,3.56058,4.15027,3.4622,4.42171,3.98279,4.73531,3.43941,4.12676,3.68443
AT5G02760,1293.68,151.942,224.951,223.954,456.083,399.326,1197.89,157.864,203.1,237.713,433.779,425.408
AT5G02450,1568.12,1541.98,890.85,1690.28,1695.4,1980.74,1684.43,1530.27,924.352,1752.99,1707.91,1821.34
AT5G02420,51.5448,38.1885,34.8356,47.2186,36.8668,45.8643,54.9574,38.5907,34.9454,45.8173,38.835,49.8418
AT5G02270,199.54,336.455,192.51,456.856,228.375,169.58,191.665,334.053,190.708,483.665,223.269,179.373
AT5G02140,6.12436,4.84334,4.06524,3.55193,3.9869,5.26499,5.81297,4.36431,3.86399,3.43329,4.3668,5.04034
AT5G02150,25.871,10.0377,17.2583,31.3222,56.1001,79.8916,24.8074,10.673,18.9835,32.4305,53.4786,76.0784
AT5G02170,11.6322,8.98464,7.75331,8.9145,11.7486,10.711,11.9211,9.79897,7.28391,8.25371,12.3661,10.5238
AT5G02180,4.74072,6.30038,17.5522,6.62477,4.13229,5.49042,4.93836,6.36225,15.8885,6.8938,3.80348,5.72991
AT5G02190,4.32605,5.92395,11.7218,5.81175,4.73637,4.12135,4.2985,5.40548,12.3067,5.57444,4.31379,3.7243
AT5G02200,6.9635,5.40588,5.3132,4.76834,4.46676,4.01627,6.32426,5.49156,5.43349,4.5947,4.45855,4.02949
AT5G02210,3.31141,4.05831,3.22073,3.08134,3.68537,3.25249,3.17693,4.0395,3.23902,3.14753,3.46637,3.40992
AT5G02230,333.651,490.842,432.894,235.359,116.403,193.858,300.836,494.418,442.496,236.18,109.325,211.672
AT5G02050,163.186,104.165,97.7116,222.824,125.99,199.537,168.745,98.6889,87.9869,209.923,130.227,210.254
AT5G02130,17.0571,12.5084,9.51477,15.8243,13.2344,16.2625,18.2938,12.4177,8.8715,16.1344,14.0453,17.3185
AT5G02120,1840.65,2247.49,1676.98,944.671,1132.09,1406.03,1835.07,2297.07,1794.52,1028.56,1088.47,1352.13
AT5G02030,14.1196,11.6523,21.2345,18.0124,17.6554,18.2839,14.709,11.8537,21.2585,17.4487,16.5784,16.9175
AT5G01960,25.432,15.2602,11.6819,17.7399,20.4058,22.7349,23.9915,16.7701,12.1189,17.0403,19.6347,22.2218
AT5G02040,108.148,73.0961,114.539,91.4889,81.3265,85.1944,99.6137,76.0357,116.935,99.5505,76.8004,80.0392
AT5G02220,7.43554,7.88491,8.05454,8.12082,7.58045,6.97329,8.10781,8.30254,8.46359,8.50171,7.24389,6.93678
AT5G02160,796.817,968.321,2377.89,1744.17,1356.55,1007.88,782.384,945.716,2290.08,1833.49,1246.98,974.401
AT5G02100,135.631,79.9301,50.0489,93.9449,106.695,110.661,132.742,73.9538,49.6504,95.1848,96.6253,116.055
AT5G02240,855.607,800.108,1125.75,1561.86,1457.01,1356.85,809.985,781.247,1112.95,1667.59,1447.24,1375.63
AT5G02020,335.141,151.433,56.1014,27.6393,79.8288,180.768,337.218,161.306,61.3771,25.2883,78.2937,182.562
AT5G02250,140.784,45.7531,26.2181,95.8506,176.456,176.82,138.241,43.656,27.5473,97.6454,182.082,173.375
AT5G02310,11.6372,20.5766,30.8342,12.0783,9.80048,9.1149,12.7247,19.7217,28.9913,12.0079,9.68176,8.3627
AT5G02310,121.065,98.7726,93.1018,104.295,114.253,100.789,129.753,102.568,85.4654,108.377,107.349,93.946
AT5G02330,5.12442,3.69625,4.86699,3.91393,4.11612,3.58425,5.20222,3.37034,5.10994,3.97439,4.23742,3.68399
AT5G02350,5.4133,9.35983,5.38446,4.83332,5.40931,5.56095,5.05027,8.58173,4.95875,4.7459,5.59298,5.75443
AT5G02360,4.06406,4.78057,3.82728,3.98671,4.08673,3.9132,4.20865,5.12296,3.63289,3.59829,4.26536,3.95978
AT5G02370,4.165,4.98345,3.74879,6.01107,6.4918,5.06248,3.99523,4.85415,4.03498,6.20184,6.9534,4.82091
AT5G02390,4.29166,4.02021,4.2012,2.97642,4.59921,3.15134,3.87791,3.69504,4.31659,3.04014,4.75341,3.15394
AT5G02410,16.8179,10.9037,14.957,23.9048,17.2401,20.09,17.1029,11.0106,13.8728,23.987,18.0253,18.2402
AT5G02430,7.28756,6.63456,5.44882,7.96203,6.49003,7.18896,6.68194,6.13053,5.52435,8.24936,6.5562,7.73688
AT5G02440,154.071,17.133,10.235,19.7459,34.5764,70.4544,160.86,18.3003,10.5188,21.0754,35.7485,68.5514
AT5G02460,5.17622,5.28712,6.65177,5.36668,4.11491,4.65555,5.37022,5.08994,6.16477,5.7482,3.96764,4.39319
AT5G02470,26.8345,12.021,16.9476,31.5449,26.9241,27.0687,28.6851,12.1635,15.9605,31.6668,29.369,28.2087
AT5G01490,4.62552,5.05596,5.72798,5.33593,4.98903,5.51359,4.88862,4.81141,5.20885,5.78707,4.84854,5.93734
AT5G01542,7.59063,5.08182,5.08414,4.19421,3.69722,3.55254,6.96458,4.67588,5.27547,4.26372,3.35839,3.69211
AT5G01710,414.071,185.156,228.334,314.629,413.706,428.142,440.915,174.969,250.729,343.551,385.942,425.038
AT5G01770,9.95696,18.5837,14.4904,13.1839,10.4753,10.7389,9.38189,20.2058,15.2515,13.6253,10.4561,9.76083
AT5G01780,11.4011,7.6288,8.24428,14.4341,11.1184,9.66868,10.7868,6.91555,8.1091,15.8738,10.682,8.85889
AT5G01790,50.4371,170.785,427.7,161.42,29.2478,37.0685,49.3371,175.737,401.585,151.271,27.3239,40.1906
AT5G01810,378.754,220.275,86.831,143.597,159.096,219.407,382.006,225.341,84.767,130.155,170.043,206.106
AT5G01820,108.709,212.656,194.972,118.564,36.6008,74.5994,110.632,208.653,185.658,122.8,38.9228,79.3078
AT5G01830,9.22044,7.01311,7.19814,6.52955,10.2718,7.14955,8.52588,6.82904,7.90507,6.266,9.40941,6.80328
AT5G01840,10.2458,17.2143,14.3599,12.8157,6.34769,6.98798,11.2064,18.1994,14.8759,13.9777,6.92203,6.41606
AT5G01850,7.27857,7.91918,6.87681,8.16035,8.51409,8.26223,7.53204,7.73873,7.15877,8.3366,8.46141,8.67557
AT5G01860,5.52015,5.3775,5.41179,3.44927,3.7656,3.62603,4.98459,5.2704,5.75141,3.40308,4.09618,3.50245
AT5G01870,291.658,205.021,107.112,316.518,267.736,400.499,308.568,206.14,114.845,321.281,273.993,398.516
AT5G01880,16.2648,21.4283,42.6653,13.3144,13.2883,19.0703,16.4501,22.1955,40.2734,14.5467,12.7083,19.9963
AT5G01910,7.46231,9.46202,8.9599,10.5042,9.59818,11.5268,6.90096,9.55492,8.07283,9.69641,8.97683,10.8722
AT5G01920,430.206,182.792,161.81,273.526,507.361,376.925,417.369,175.603,150.331,287.75,527.935,400.928
AT5G01930,13.017,10.7871,9.42367,10.4836,13.3602,17.8954,13.2033,10.1159,9.82532,10.4236,12.7707,18.0273
AT5G01940,9.07401,6.86197,5.86245,6.51677,6.84331,5.15003,9.27387,6.93667,6.25692,6.61864,6.99926,4.68069
AT5G01950,8.78705,9.69353,9.46769,14.442,9.59286,8.67872,9.04077,8.83976,10.0971,14.5587,9.97672,9.52093
AT5G01740,571.43,52.1504,14.9677,28.4636,246.938,174.55,520.895,50.8859,13.8034,27.189,248.887,159.722
AT5G01750,1218.03,1304.35,2357.6,1665.17,1685.43,1164.11,1276.2,1363.86,2369.67,1782.52,1765.43,1213.92
AT5G01800,542.363,345.251,350.23,417.607,504.245,557.239,583.666,335.68,370.798,442.559,529.581,529.855
AT5G01890,138.703,77.0627,91.446,156.005,157.374,164.533,132.046,75.7874,94.9884,162.859,144.359,164.933
AT5G01970,37.3382,22.7218,18.8046,30.4264,34.9039,33.1354,36.5479,23.2853,19.1781,30.1473,38.1033,30.4801
AT5G01980,120.158,46.8023,58.8561,74.8515,114.612,108.957,119.165,46.0135,55.8749,76.8579,114.151,102.334
AT5G01990,43.1256,41.8848,42.4969,68.8355,26.1479,43.4804,43.2063,42.1753,41.3647,66.1026,24.814,47.7211
AT5G02000,5.19853,4.82679,5.98504,4.18484,3.69216,5.50505,4.8343,4.83974,5.5116,4.10589,3.33827,5.31407
AT5G02010,18.4875,12.189,11.64,19.5147,32.7659,36.7992,16.801,13.2201,11.1169,20.5424,33.8542,37.4521
AT5G02070,3.89276,6.41077,4.3172,3.77613,3.54245,3.7417,3.81254,6.43303,4.64836,3.5437,3.4651,3.42362
AT5G01530,5846.5,6040.48,6403.08,6606.95,5157.23,4372.23,6325.6,6213.73,6055.85,6644.02,5155.88,4553.81
AT5G01590,119.651,137.924,110.92,140.058,158.368,121.318,126.062,133.39,105.555,153.488,148.241,116.68
AT5G01520,30.4776,138.294,67.8519,30.3171,16.1243,21.7164,33.3847,129.026,73.7201,32.5428,15.639,20.8057
AT5G01440,3.81984,4.92017,6.77307,3.63568,3.43021,4.11434,3.58283,5.05765,6.28995,3.81265,3.1092,4.02146
AT5G01450,8.81069,5.39813,7.68902,9.04671,9.93335,9.33612,8.3438,5.12115,7.34007,9.25497,9.71708,8.65123
AT5G01460,121.1,76.0154,66.5848,98.5236,134.453,115.211,131.727,77.6874,65.5938,98.0941,134.173,118.065
AT5G01480,4.31789,4.21703,4.81936,3.93636,3.9196,4.53397,4.05196,4.34085,5.17952,3.73274,3.78966,4.31918
AT5G01390,114.587,56.4583,60.8857,68.753,70.8807,70.4915,110.602,51.4896,65.4398,63.5056,71.9991,67.4173
AT5G01340,48.6908,20.6881,14.7981,40.023,34.1137,62.4276,45.0881,20.6572,14.2061,38.7801,33.1149,56.2657
AT5G01410,832.886,1143.61,730.199,1181.38,1031.69,973.182,790.155,1070.47,778.117,1213.07,954.141,887.808
AT5G01470,24.0843,17.8822,15.7061,15.3447,27.5759,17.6593,22.9909,16.4768,15.129,14.0098,27.2269,17.8374
AT5G01360,49.92,34.252,33.7382,27.1881,40.0544,65.1643,51.6985,32.5048,33.0229,25.8102,37.0246,71.1973
AT5G01350,707.401,575.695,526.128,400.702,634.871,811.763,739.037,590.362,551.943,429.68,625.503,804.632
AT5G01510,12.1883,6.94023,6.63347,13.8744,14.146,9.02398,12.8598,6.67641,6.62407,14.8262,12.7739,8.17186
AT5G01550,8.19671,10.1242,9.60514,6.48254,6.03204,5.4516,8.91778,10.6101,8.85139,6.90736,6.4086,5.72368
AT5G01560,3.97086,5.43208,5.44421,4.41636,4.53368,4.5433,3.72302,5.91997,5.03988,4.45005,4.15248,4.35704
AT5G01650,475.031,297.675,270.927,384.765,516.401,590.631,498.066,319.402,280.81,379.279,475.885,544.764
AT5G01660,9.19467,8.78525,11.1175,11.7835,8.90125,10.1837,9.26887,8.68716,10.478,11.1104,9.4383,10.6603
AT5G01670,27.2493,16.5846,9.48428,10.3657,15.3364,20.0338,24.9245,16.2554,8.73711,10.2785,13.8826,18.2017
AT5G01680,2.90768,3.4125,3.31389,3.09319,3.50708,2.92876,2.75729,3.43541,3.48772,3.16141,3.27128,2.80692
AT5G01690,4.49143,6.19452,7.54645,4.41811,4.81386,4.33811,4.90495,6.50548,7.99571,4.20102,4.82049,4.76399
AT5G01700,5.71393,8.12475,17.9154,6.69154,9.37036,5.50926,5.84186,8.17846,17.1877,7.21562,9.45881,5.22402
AT5G01715,48.1483,16.6672,20.7974,31.6653,45.1458,30.3593,52.946,17.9679,19.6911,33.0303,43.0996,28.5791
AT5G01732,21.194,23.3712,11.4079,12.7553,20.5928,12.5278,22.3518,25.0148,12.5473,13.2577,21.3917,13.4611
AT5G01500,22.7773,20.5946,28.3361,39.1087,30.736,27.5538,22.8881,22.0851,26.4576,36.8451,28.7252,29.8236
AT5G01610,31.9971,24.6857,30.6291,22.6091,29.3807,27.6889,34.308,23.0361,27.8439,22.0295,28.9357,26.992
AT5G01620,35.4477,26.514,20.5836,29.4511,20.9317,26.5005,35.6787,28.1582,20.171,29.1644,22.369,24.6167
AT5G01600,638.22,879.976,450.436,559.634,497.669,671.878,663.124,911.646,451.965,553.674,509.983,622.291
AT5G01260,11.7038,11.1094,11.4869,13.7108,7.0514,8.72313,11.682,11.1858,10.9171,14.6328,7.40441,9.31927
AT5G01310,13.7021,5.12598,6.06367,8.41128,9.95542,7.66553,12.364,5.27805,6.03099,8.43124,9.07569,8.06408
AT5G01320,76.1004,32.215,27.203,34.8766,28.2781,70.696,69.8829,34.3463,26.5255,31.6692,29.0086,69.1613
AT5G01370,18.0158,12.2419,11.4126,19.1769,13.2591,22.1881,16.9714,11.1723,11.876,19.1802,12.2664,24.3248
AT5G01380,4.46353,4.51489,4.64464,4.37815,3.92603,5.21063,4.37618,4.8978,4.30682,4.52686,3.70593,4.81918
AT5G01400,45.7729,20.6063,21.5259,50.3317,36.4639,33.4818,50.2412,20.7875,21.8861,46.899,34.3807,33.3188
AT3G63470,14.1043,8.77817,8.36834,8.38278,10.1427,16.1989,13.5056,8.24304,9.13675,8.29481,10.6099,16.0809
AT3G63390,187.756,72.7352,116.84,133.706,144.3,166.814,187.251,74.9934,106.687,122.118,144.134,163.817
AT3G63410,2695.73,2689.82,2261.52,2664.01,2857.25,2624.16,2555.61,2695.64,2076.46,2607.88,2962.06,2509.07
AT3G63510,29.2572,24.2321,15.2655,27.8381,26.2359,17.7178,29.9269,23.3654,15.0152,29.6044,28.4422,17.0478
AT3G63490,1349.33,1265.38,1107.38,1486.45,1650.68,1254.48,1296.14,1269.16,1094.25,1482.1,1754.49,1177.9
AT3G63420,106.523,36.4585,41.3602,63.4917,122.934,95.4065,115.186,38.6604,37.9091,68.2244,134.373,87.8726
AT5G01020,791.826,337.662,412.588,509.75,817.953,877.962,843.585,345.411,400.66,466.318,871.261,839.26
AT5G01030,34.0645,33.6444,36.8301,32.8874,27.9554,34.7718,36.3022,34.5465,36.3167,33.8737,29.2365,33.215
AT5G01040,67.5983,63.8195,43.6855,86.5834,64.4016,65.879,62.8392,58.4228,41.2634,95.0496,63.0942,61.7718
AT5G01060,4.38671,3.85948,4.48089,3.87359,3.63809,3.17523,3.95891,3.66034,4.2502,3.78506,3.93349,3.06711
AT5G01070,4.83444,4.54208,4.09933,4.46478,3.37033,3.33273,4.91429,4.69538,3.96278,4.23416,3.36114,3.1789
AT5G01080,6.37428,29.5183,12.3,6.80782,6.03936,6.1843,6.54097,30.7041,12.6627,6.60086,6.32377,5.89346
AT5G01110,4.73586,4.50238,4.47321,5.94048,6.92821,6.25055,4.26961,4.7214,4.37756,5.82964,6.59696,6.37641
AT5G01150,3.69207,3.63085,3.7292,2.7844,2.92076,2.8405,3.42305,3.70082,3.7073,2.8744,3.1979,3.08057
AT5G01180,4.73034,4.59914,5.75537,6.1931,4.55135,4.18444,4.87599,4.24335,5.96484,6.22926,4.95209,4.14344
AT5G01190,7.51405,7.70035,9.74942,6.35901,5.45131,7.0629,7.20712,8.3845,9.2736,6.3721,5.737,7.07225
AT5G01200,4.71615,3.94049,5.79079,5.30845,4.68239,5.11782,5.01819,3.73289,5.40175,4.9388,4.23655,5.469
AT5G01240,314.586,256.359,303.636,374.427,475.833,432.323,293.208,276.117,280.172,405.361,452.444,469.121
AT5G01270,56.322,26.4597,33.5503,50.326,46.7872,47.7748,54.6634,26.8441,31.7737,48.0319,51.3345,45.4207
AT5G01280,3.84919,6.15671,6.51383,4.46126,4.05018,4.57551,4.19121,5.87864,6.27129,4.18353,4.33539,4.68228
AT5G01290,20.2162,14.4185,13.9061,20.1126,17.1161,20.0648,21.7767,15.1157,14.7083,18.52,16.7563,19.8486
AT5G01300,68.3946,67.0396,41.5459,30.8212,22.3989,58.4948,74.7115,73.5283,40.7695,31.2046,23.0788,60.4171
AT5G01160,184.482,81.9229,75.0977,71.2602,146.672,124.714,175.084,89.9749,81.659,68.8972,152.781,122.302
AT5G01230,24.1138,17.7115,18.7396,27.2211,28.9273,31.0393,22.1072,18.4591,18.2502,26.7938,30.1119,32.4086
AT5G01090,540.747,371.097,248.792,413.916,504.349,479.593,520.488,354.251,254.668,421.574,472.984,441.296
AT5G01075,143.272,60.8078,41.9544,39.3299,89.0013,126.158,153.46,59.2085,42.7209,41.0857,94.4926,138.112
AT5G01015,68.0553,170.287,92.5734,100.712,65.0715,43.7673,63.3609,169.962,99.0945,94.227,68.8021,42.7886
AT5G01220,136.923,119.836,147.21,247.961,190.593,129.198,142.114,116.656,143.122,238.203,184.005,128.069
AT5G01210,319.014,175.102,294.302,229.855,313.586,269.954,296.591,180.902,290.766,251.973,341.667,274.812
AT3G63500,241.756,164.563,128.128,166.204,210.351,189.759,255.958,155.024,136.757,180.892,229.282,198.954
AT3G63520,557.806,616.008,875.505,621.44,593.495,505.787,525.417,640.689,884.455,603.538,546.311,457.672
AT3G63480,4.88015,5.21672,5.33185,6.80354,6.29647,4.71382,5.12533,4.99759,5.06181,6.1923,6.66733,5.14419
AT3G63180,31.1414,16.6435,10.6433,31.1407,47.9047,66.7572,33.4971,15.998,10.9521,29.7375,45.0687,65.8388
AT3G62940,228.512,213.269,171.525,281.522,263.341,259.175,244.844,208.18,178.57,256.56,261.485,277.718
AT3G63120,196.753,168.705,144.311,132.143,168.46,144.029,199.568,168.332,158.573,131.332,161.837,152.067
AT3G63170,112.132,89.972,100.299,158.489,162.751,154.25,119.628,81.5616,95.1038,151.186,160.846,157.54
AT3G63130,128.279,117.243,83.443,136.122,125.218,174.191,140.791,112.636,86.0464,138.734,125.161,184.74
AT3G63000,187.034,173.23,203.8,163.276,186.017,221.334,180.757,160.761,186.928,168.957,188.183,233.928
AT3G63110,17.8652,16.3387,18.9987,15.2114,38.9079,14.3093,19.4727,15.034,17.4656,16.254,39.7287,15.0476
AT3G63160,1646.33,473.421,1730.09,4834.67,4008.38,2977.28,1497.14,439.298,1670.55,5254.84,3848.05,3001.85
AT3G63060,3.3557,3.67273,3.77166,4.013,3.33345,3.34046,3.60055,3.80967,3.51743,3.94613,3.17931,3.0805
AT3G63140,1185.49,1227.89,1523.61,1587.13,1718.69,1167.21,1162.98,1108.88,1569.28,1721.76,1624.23,1192.42
AT3G63150,92.8177,70.8466,79.5958,106.246,119.653,101.046,89.4062,68.4662,79.5159,111.607,124.184,108.316
AT3G63230,4.25951,5.19387,4.92527,3.64512,4.55929,4.64857,4.21451,5.61174,4.56215,3.44993,4.45917,4.25788
AT3G63240,14.5694,4.60479,5.28671,7.13429,9.89256,10.5912,15.6923,4.94697,5.23204,6.44499,9.7092,10.2923
AT3G63290,7.84021,7.82902,8.07162,8.33309,7.34648,8.41894,7.16939,7.77343,7.31587,8.37303,7.02564,7.9284
AT3G63300,10.8728,9.07339,10.1424,12.8835,12.0771,14.8301,10.4374,9.44922,10.6547,12.6684,12.2356,13.4037
AT3G63310,306.688,216.85,242.232,188.022,218.383,231.056,288.974,221.595,263.603,202.905,208.833,223.321
AT3G63320,4.84094,7.12209,11.8604,4.75027,4.78136,3.95064,4.44166,7.20914,12.316,4.8874,4.53066,3.85631
AT3G63340,13.2697,10.1553,14.2398,16.2931,14.166,14.3755,12.9235,9.80024,14.5583,16.1268,12.7768,14.9472
AT3G63350,6.19232,5.27865,7.95227,5.11164,4.8165,4.01237,5.99776,5.74816,8.12436,4.62185,4.90603,4.11519
AT3G63360,7.58219,6.97655,7.06858,5.74345,6.67055,6.81056,8.08607,7.44112,7.58266,5.19045,6.46488,7.2523
AT3G63370,3.06962,2.74475,3.79409,3.06147,2.80872,2.79559,3.17452,2.60769,3.62626,3.00872,2.96183,2.96094
AT3G63210,214.248,272.708,366.097,414.149,397.529,308.977,232.591,270.599,394.523,390.645,366.011,305.661
AT3G63260,246.08,118.778,124.727,189.02,208.843,190.972,235.601,127.616,114.743,178.462,196.273,205.453
AT3G63220,68.6772,30.7059,23.9834,39.0365,58.2267,72.5586,70.7975,30.4885,22.4059,40.2908,63.0525,75.2735
AT3G63190,524.099,501.439,270.885,509.394,598.041,549.54,490.894,474.881,248.291,472.585,558.483,592.842
AT3G63270,16.5744,7.9681,9.69439,12.6618,17.8393,24.2167,15.1041,8.56681,10.5054,13.4043,17.8744,23.6102
AT3G63200,391.874,340.171,382.774,513.142,450.44,306.206,393.942,322.882,354.747,488.31,444.506,327.156
AT3G63250,88.2105,67.923,69.824,109.277,94.7351,119.993,82.5627,62.7047,71.1446,116.643,103.348,126.328
AT3G63380,4.58907,3.83553,3.92509,4.13419,4.02702,4.02625,4.48107,3.87577,4.00705,3.93011,4.29974,3.97844
AT3G63400,93.9853,37.689,38.1711,91.9496,102.536,105.362,89.5304,37.4935,41.5153,93.905,97.9338,110.163
AT3G63440,5.73689,4.06212,3.32138,5.63179,5.07691,5.52459,5.51006,3.87724,3.30013,5.43881,4.79856,5.79894
AT3G63460,164.159,119.126,132.589,153.198,150.692,109.395,172.775,117.03,128.025,140.884,163.061,108.013
AT3G62640,3.0569,5.33709,5.56335,3.86147,3.66042,3.76152,2.86399,5.80676,5.37107,4.2257,3.39596,3.80087
AT3G62820,397.958,212.398,68.0131,135.001,287.766,308.338,423.161,216.536,65.4313,139.464,275.554,289.456
AT3G62600,450.372,402.045,346.768,614.423,400.542,415.305,421.613,381.281,314.41,637.643,410.987,441.29
AT3G62630,218.319,223.487,425.98,288.751,294.501,285.043,214.319,235.573,440.307,272.643,285.089,285.216
AT3G62840,866.351,647.434,591.243,763.937,868.923,1015.73,862.679,642.797,616.493,719.343,833.433,980.868
AT3G62870,3668.44,2465.93,1857.54,3135.13,3638.64,4023.94,3341.55,2252.62,1825.12,3260.45,3315.43,3890.85
AT3G62790,265.078,411.301,363.472,313.638,272.164,320.101,269.662,408.293,399.145,296.578,273.636,309.676
AT3G62770,90.6168,69.6695,76.8899,93.6083,93.6686,102.477,86.2351,63.5857,76.3699,90.5057,96.5262,99.7113
AT3G62730,4.88076,8.54554,7.62898,4.27212,4.0639,4.35273,4.72308,8.20322,7.43216,4.25882,3.82796,4.73986
AT3G62650,1212.79,645.886,803.113,896.041,1216.53,1186.95,1176.34,590.384,787.936,974.821,1298.28,1108.59
AT3G62690,7.61113,8.01867,11.461,9.24371,6.56195,5.90424,7.60567,7.81272,12.0236,9.39167,6.81967,5.79392
AT3G62590,5.73071,8.01727,5.7029,6.23828,6.68685,6.67769,5.79472,7.36507,5.37383,6.26486,6.70653,7.12167
AT3G62720,175.965,60.2443,78.3892,113.78,136.431,130.438,176.764,66.1331,76.3793,112.473,132.909,142.904
AT3G62910,100.16,78.6252,76.7095,207.121,210.418,91.5037,107.89,71.8352,69.2568,226.95,206.037,83.8382
AT3G62920,14.9615,11.6193,11.0096,13.2032,19.8174,21.9497,14.7008,10.7071,11.9749,12.4767,20.0552,23.1622
AT3G62930,13.9307,8.24485,13.3139,13.9845,14.5465,11.1784,13.2934,7.70643,12.1616,12.6763,15.5994,11.1997
AT3G62950,10.5151,4.84122,7.6227,5.20462,11.4246,11.1231,10.8117,4.36516,8.10434,5.45221,11.0757,11.9126
AT3G62960,4.42451,4.73529,4.05193,4.434,3.28129,3.36114,4.73288,4.39459,3.71726,4.08153,3.00056,3.44061
AT3G62970,84.4138,95.5633,113.456,87.9533,98.2677,95.7316,88.7824,86.2428,117.512,93.819,93.1354,102.347
AT3G62980,301.106,183.949,177.682,255.818,319.113,342.402,294.831,169.983,184.824,254.377,327.103,354.611
AT3G63010,31.2193,15.6601,13.2961,24.7133,30.6376,33.0774,29.3487,16.6588,12.0234,24.5192,29.2386,33.0239
AT3G63020,4.60075,5.10427,6.0031,4.45183,3.82423,3.99711,4.40339,4.78623,6.13626,4.10447,3.9184,3.72255
AT3G63040,3.81298,9.6274,6.12987,3.85248,3.48778,3.12603,3.64342,9.9355,6.22557,3.82953,3.67492,2.9589
AT3G63070,59.9015,49.6963,63.2008,49.2111,47.2897,53.8219,57.6667,48.3343,64.1312,50.2748,50.8204,49.3826
AT3G63095,4.7432,4.02704,4.42977,3.73424,4.23721,4.10445,5.1712,4.10704,4.12182,3.83056,4.17176,4.20197
AT3G63080,171.68,128.996,116.053,154.327,217.436,168.289,182.885,134.971,122.997,167.339,238.715,174.847
AT3G63090,11.4063,6.685,7.32189,20.307,15.2454,21.9914,10.4127,7.27916,7.88942,21.0247,16.7209,23.6162
AT3G63050,5.3578,5.82993,4.96088,5.98144,6.01364,6.39082,5.23865,6.2365,5.23593,6.27025,6.22338,5.82681
AT3G62880,67.7864,27.606,24.5658,42.8891,72.7331,76.6131,72.6326,28.5629,22.5322,44.042,70.3561,75.4766
